,symbol,stock,side,qty,cost basis,amount,fee,created date,date,current_status,batch_number,batch_dateopen,batch_dateclosed,batch_lot,qty_buys,qty_sells,qty_net,amount_buys,amount_sells,amount_net,CB_batch,CB_effective,SB_avg,p&l_batch,p&l_ticker,p&l ticker,p&l_line
840,AMPH,Amphastar Pharmaceuticals,buy,0.711237,42.18,30.0,0.0,4/11/2022,4/11/2022,Active,1.0,4/11/2022,n/a,2.0,3.065308,0.0,3.065308,130.0,0.0,130.0,42.410391627855994,42.41009386332467,0.0,0.0,,0.0,0.0
841,OXY,Occidental Petroleum,buy,1.0,58.18,58.18,0.0,4/11/2022,4/11/2022,Active,1.0,4/11/2022,n/a,1.0,1.0,0.0,1.0,58.18,0.0,58.18,58.18,58.18,0.0,0.0,0.0,,
842,IPI,Intrepid Potash,buy,1.0,100.92,100.92,0.0,4/11/2022,4/11/2022,Active,1.0,4/11/2022,n/a,1.0,1.0,0.0,1.0,100.92,0.0,100.92,100.92,100.92,0.0,0.0,0.0,,
843,MTDR,Matador Resources,buy,1.0,55.9,55.9,0.0,4/12/2022,4/12/2022,Active,1.0,3/25/2022,n/a,2.0,3.692219,0.0,3.692219,205.9,0.0,205.9,55.76875117104376,55.765922877272445,0.0,0.0,,0.0,0.0
844,NVDA,NVIDIA,sell,1.0,220.3,220.3,0.0,4/12/2022,4/12/2022,Active,1.0,10/21/2021,n/a,8.0,2.0570250000000003,1.595968,0.46105700000000005,525.0,400.3,124.69999999999999,261.29869878578916,270.46547390019015,250.82025338227334,-4.223250613920449,,-4.223250613920449,-40.998698785789145
845,MRVL,Marvell Technology,sell,1.96605,61.75,121.41,0.0,4/12/2022,4/12/2022,Inactive,1.0,12/6/2021,4/12/2022,4.0,1.96605,1.96605,0.0,170.0,121.41,48.59,86.47021107296356,86.46779074794638,61.75,-48.60117098000002,,-48.60117098000002,-48.60117098000002
846,NVDA,NVIDIA,sell,0.461057,219.32,101.12,0.0,4/12/2022,4/12/2022,Inactive,1.0,10/21/2021,4/12/2022,8.0,2.0570250000000003,2.057025,5.551115123125783e-17,525.0,501.42,23.579999999999984,261.29869878578916,270.46547390019015,243.75985677860018,-23.577823540000043,,-23.577823540000043,-19.354572926079594
847,AMD,AMD,sell,1.90758,97.59,186.16,0.0,4/12/2022,4/12/2022,Inactive,1.0,6/17/2021,4/12/2022,9.0,3.223499,3.2234990000000003,-2.220446049250313e-16,394.0,386.15999999999997,7.840000000000003,120.50513287792906,101.69953553717276,119.7975432937935,-7.837272319999997,,-7.837272319999997,-43.71244917527991
848,CRM,Salesforce,sell,0.487666,198.5,96.8,0.0,4/12/2022,4/12/2022,Inactive,2.0,12/14/2021,4/12/2022,3.0,0.48766600000000004,0.487666,5.551115123125783e-17,125.0,96.8,28.200000000000003,256.3220151497131,256.32297515102545,198.5,-28.19783083999998,,-3.757770669999985,-28.19783083999998
849,BLK,BlackRock,sell,0.05469,729.93,39.92,0.0,4/12/2022,4/12/2022,Inactive,2.0,12/17/2021,4/12/2022,1.0,0.05469,0.05469,0.0,50.0,39.92,10.079999999999998,914.24,914.24,729.93,-10.079913900000003,,-10.229905320000002,-10.079913900000003
850,TRMB,Trimble,sell,1.120487,71.86,80.52,0.0,4/12/2022,4/12/2022,Inactive,2.0,11/16/2021,4/12/2022,1.0,1.120487,1.120487,0.0,100.0,80.52,19.480000000000004,89.25,89.25,71.86,-19.48526893,,-16.74159204999998,-19.48526893
851,PAYC,Paycom,sell,0.179928,325.46,58.56,0.0,4/12/2022,4/12/2022,Inactive,1.0,12/16/2021,4/12/2022,1.0,0.179928,0.179928,0.0,75.0,58.56,16.439999999999998,416.83,416.83,325.46,-16.440021360000003,,-16.440021360000003,-16.440021360000003
852,BILL,Bill.com,sell,0.299222,211.52,63.29,0.0,4/12/2022,4/12/2022,Inactive,1.0,12/16/2021,4/12/2022,1.0,0.299222,0.299222,0.0,75.0,63.29,11.71,250.65,250.65,211.52,-11.708556859999998,,-11.708556859999998,-11.708556859999998
853,ACN,Accenture,sell,0.51144,333.47,170.55,0.0,4/12/2022,4/12/2022,Inactive,1.0,12/6/2021,4/12/2022,6.0,0.643451,0.643451,0.0,245.0,220.55,24.44999999999999,380.7587853620556,381.27639605818865,342.7617381276896,-24.449238040000036,,-24.449238040000036,-24.18537638556971
854,ZTS,Zoetis,sell,0.448917,191.57,86.0,0.0,4/12/2022,4/12/2022,Inactive,1.0,10/19/2021,4/12/2022,4.0,0.44891699999999995,0.448917,-5.551115123125783e-17,100.03,86.0,14.030000000000001,222.82581568530486,222.8251547613479,191.57,-14.031267010000006,,-14.031267010000006,-14.031267010000006
855,BX,Blackstone,sell,0.830286,117.43,97.5,0.0,4/12/2022,4/12/2022,Inactive,1.0,12/1/2021,4/12/2022,3.0,2.295785,2.295785,-1.1102230246251565e-16,315.0,277.5,37.5,137.20774048092483,162.59457584494984,120.87705388353004,-37.49174533,,-37.49174533,-16.421181032945142
856,SHEL,Shell,buy,2.0,56.44,112.87,0.0,4/12/2022,4/12/2022,Active,1.0,4/12/2022,n/a,1.0,2.0,0.0,2.0,112.87,0.0,112.87,56.44,56.44,0.0,0.0,0.0,,
857,FMC,FMC,buy,1.0,138.08,138.08,0.0,4/12/2022,4/12/2022,Active,1.0,4/12/2022,n/a,1.0,1.0,0.0,1.0,138.08,0.0,138.08,138.08,138.08,0.0,0.0,0.0,,
858,REGN,Regeneron,buy,0.209282,716.74,150.0,0.0,4/12/2022,4/12/2022,Active,1.0,4/12/2022,n/a,1.0,0.209282,0.0,0.209282,150.0,0.0,150.0,716.74,716.74,0.0,0.0,0.0,,
859,AMTB,Amerant Bancorp,sell,8.241162,28.73,236.73,0.0,4/12/2022,4/12/2022,Inactive,1.0,11/24/2021,4/12/2022,4.0,8.241162,8.241162,0.0,260.0,236.73,23.27000000000001,31.548327228611697,31.5489490438363,28.73,-23.226291260000025,,-23.226291260000025,-23.226291260000025
860,SHEL,Shell,buy,1.0,56.25,56.25,0.0,4/12/2022,4/12/2022,Active,1.0,4/12/2022,n/a,2.0,3.0,0.0,3.0,169.12,0.0,169.12,56.376666666666665,56.373333333333335,0.0,0.0,,0.0,0.0
861,OXY,Occidental Petroleum,sell,1.0,59.5,59.5,0.0,4/11/2022,4/12/2022,Inactive,1.0,4/11/2022,4/12/2022,1.0,1.0,1.0,0.0,58.18,59.5,-1.3200000000000003,58.18,58.18,59.5,1.3200000000000003,,1.3200000000000003,1.3200000000000003
862,IPI,Intrepid Potash,sell,1.0,104.76,104.76,0.0,4/12/2022,4/13/2022,Inactive,1.0,4/11/2022,4/13/2022,1.0,1.0,1.0,0.0,100.92,104.76,-3.8400000000000034,100.92,100.92,104.76,3.8400000000000034,,3.8400000000000034,3.8400000000000034
863,T,AT&T,sell,4.166666,19.2,80.02,0.0,4/13/2022,4/13/2022,Inactive,2.0,3/28/2022,4/13/2022,1.0,4.166666,4.166666,0.0,100.0,80.02,19.980000000000004,24.0,24.0,19.2,-19.999996800000005,,-21.545298720000005,-19.999996800000005
864,TSLA,Tesla,buy,0.201523,992.44,200.0,0.0,4/14/2022,4/14/2022,Active,5.0,4/14/2022,n/a,1.0,0.201523,0.0,0.201523,200.0,0.0,200.0,992.44,992.44,0.0,0.0,,47.51028865000001,0.0
865,TSM,Taiwan Semiconductor Manufacturing,buy,1.0,99.22,99.22,0.0,4/14/2022,4/14/2022,Active,2.0,4/14/2022,n/a,1.0,1.0,0.0,1.0,99.22,0.0,99.22,99.22,99.22,0.0,0.0,,0.5598751299999848,0.0
866,CHKP,Check Point Software Technologies,buy,1.0,142.6,142.6,0.0,4/14/2022,4/14/2022,Active,1.0,4/14/2022,n/a,1.0,1.0,0.0,1.0,142.6,0.0,142.6,142.6,142.6,0.0,0.0,0.0,,
867,SHEL,Shell,buy,1.0,57.25,57.25,0.0,4/17/2022,4/18/2022,Active,1.0,4/12/2022,n/a,3.0,4.0,0.0,4.0,226.37,0.0,226.37,56.595,56.5925,0.0,0.0,,0.0,0.0
868,RJF,Raymond James,buy,1.0,110.67,110.67,0.0,4/17/2022,4/18/2022,Active,1.0,4/18/2022,n/a,1.0,1.0,0.0,1.0,110.67,0.0,110.67,110.67,110.67,0.0,0.0,0.0,,
869,AMPH,Amphastar Pharmaceuticals,sell,2.0,40.0,80.0,0.0,4/11/2022,4/18/2022,Active,1.0,4/11/2022,n/a,2.0,3.065308,2.0,1.065308,130.0,80.0,50.0,42.410391627855994,46.93478318007563,40.0,-4.820783255711987,,-4.820783255711987,-4.820783255711987
870,RTX,Raytheon Technologies,buy,1.0,104.21,104.21,0.0,4/17/2022,4/18/2022,Active,1.0,4/18/2022,n/a,1.0,1.0,0.0,1.0,104.21,0.0,104.21,104.21,104.21,0.0,0.0,0.0,,
871,TSLA,Tesla,buy,0.101092,989.2,100.0,0.0,4/17/2022,4/18/2022,Active,5.0,4/14/2022,n/a,2.0,0.302615,0.0,0.302615,300.0,0.0,300.0,991.3576409629399,991.3586570394725,0.0,0.0,,47.51028865000001,0.0
872,WBD,Warner Bros. Discovery,sell,1.0,23.55,23.55,0.0,4/18/2022,4/18/2022,Active,1.0,4/18/2022,n/a,1.0,1.0,0.0,1.0,23.55,0.0,23.55,23.55,23.55,0.0,0.0,0.0,,
873,NVO,Novo Nordisk,buy,1.0,114.94,114.94,0.0,4/19/2022,4/19/2022,Active,1.0,4/19/2022,n/a,1.0,1.0,0.0,1.0,114.94,0.0,114.94,114.94,114.94,0.0,0.0,0.0,,
874,DDOG,Datadog,sell,0.215796,137.58,29.69,0.0,4/19/2022,4/19/2022,Inactive,1.0,1/13/2022,4/19/2022,1.0,0.215796,0.215796,0.0,30.0,29.69,0.3099999999999987,139.02,139.02,137.58,-0.3107462399999995,,-0.3107462399999995,-0.3107462399999995
875,LPLA,LPL Financial,sell,1.0,218.5,218.5,0.0,4/17/2022,4/19/2022,Inactive,1.0,4/11/2022,4/19/2022,1.0,1.0,1.0,0.0,197.69,218.5,-20.810000000000002,197.69,197.69,218.5,20.810000000000002,,20.810000000000002,20.810000000000002
876,UBS,UBS,sell,4.0,17.81,71.24,0.0,4/19/2022,4/19/2022,Active,1.0,12/6/2021,n/a,2.0,4.197072,4.0,0.19707200000000036,75.0,71.24,3.760000000000005,17.869595746749162,19.079321263294624,17.81,-0.23838298699665472,,-0.23838298699665472,-0.23838298699665472
877,UBS,UBS,sell,0.197072,18.06,3.56,0.0,4/19/2022,4/20/2022,Inactive,1.0,12/6/2021,4/20/2022,2.0,4.197072,4.197072,3.608224830031759e-16,75.0,74.8,0.20000000000000506,17.869595746749162,19.079321263294624,17.821738659713247,-0.20085964000000592,,-0.20085964000000592,0.03752334699664881
878,HAL,Halliburton,sell,2.0,40.47,80.94,0.0,4/11/2022,4/20/2022,Active,1.0,4/11/2022,n/a,2.0,3.058624,2.0,1.058624,120.0,80.94,39.06,39.23831597803457,36.896953025814646,40.47,2.4633680439308563,,2.4633680439308563,2.4633680439308563
879,SPLK,Splunk,sell,1.0,134.81,134.81,0.0,4/19/2022,4/20/2022,Active,1.0,6/23/2021,n/a,6.0,1.3688819999999997,1.0,0.3688819999999997,190.0,134.81,55.19,138.7985694749438,149.61423978399608,134.81,-3.9885694749438017,,-3.9885694749438017,-3.9885694749438017
880,HES,Hess,sell,1.0,113.92,113.92,0.0,4/19/2022,4/20/2022,Active,1.0,4/11/2022,n/a,2.0,1.000434,1.0,0.00043400000000004546,112.0,113.92,-1.9200000000000017,111.95498273749193,-4423.9631336400935,113.92,1.96501726250807,,1.96501726250807,1.96501726250807
881,INTC,Intel,sell,1.0,47.92,47.92,0.0,4/19/2022,4/21/2022,Active,1.0,3/23/2022,n/a,2.0,3.0519890000000003,3.0,0.051989000000000285,150.0,144.88,5.1200000000000045,49.6826246567217,98.4823712708453,48.29333333333333,-2.5426246567216992,,-2.5426246567216992,-1.762624656721698
882,APA,APA Corporation,sell,1.0,42.95,42.95,0.0,4/19/2022,4/21/2022,Active,1.0,4/11/2022,n/a,1.0,2.416726,1.0,1.4167260000000002,100.0,42.95,57.05,41.38,40.26890167894144,42.95,1.5700000000000003,,1.5700000000000003,1.5700000000000003
883,XOM,Exxon Mobil,sell,2.0,87.1,174.2,0.0,4/19/2022,4/21/2022,Active,1.0,3/21/2022,n/a,2.0,2.420584,2.0,0.42058399999999985,200.0,174.2,25.80000000000001,82.62964831627409,61.34327506514756,87.1,8.940703367451817,,8.940703367451817,8.940703367451817
884,FMC,FMC,sell,1.0,135.67,135.67,0.0,4/19/2022,4/22/2022,Inactive,1.0,4/12/2022,4/22/2022,1.0,1.0,1.0,0.0,138.08,135.67,2.410000000000025,138.08,138.08,135.67,-2.410000000000025,,-2.410000000000025,-2.410000000000025
885,TSCO,Tractor Supply,sell,1.0,214.65,214.65,0.0,4/19/2022,4/22/2022,Active,1.0,10/26/2021,n/a,6.0,1.330032,1.0,0.3300320000000001,285.49,214.65,70.84,214.64972625470665,214.64585252339162,214.65,0.00027374529335588704,,0.00027374529335588704,0.00027374529335588704
886,AMPH,Amphastar Pharmaceuticals,sell,1.0,37.92,37.92,0.0,4/19/2022,4/22/2022,Active,1.0,4/11/2022,n/a,2.0,3.065308,3.0,0.06530799999999992,130.0,117.92,12.079999999999998,42.410391627855994,184.9696821216392,39.306666666666665,-9.311174883567979,,-9.311174883567979,-4.490391627855992
887,ABC,AmerisourceBergen,sell,1.0,158.79,158.79,0.0,4/19/2022,4/22/2022,Inactive,1.0,4/11/2022,4/22/2022,1.0,1.0,1.0,0.0,165.24,158.79,6.450000000000017,165.24,165.24,158.79,-6.450000000000017,,-6.450000000000017,-6.450000000000017
888,AMPH,Amphastar Pharmaceuticals,sell,0.065308,37.36,2.44,0.0,4/22/2022,4/22/2022,Inactive,1.0,4/11/2022,4/22/2022,2.0,3.065308,3.065308,-8.326672684688674e-17,130.0,120.36,9.639999999999999,42.410391627855994,184.9696821216392,39.26519190893704,-9.641005859999998,,-9.641005859999998,-0.3298309764320193
889,MKC,McCormick,sell,1.0,101.92,101.92,0.0,4/19/2022,4/25/2022,Active,1.0,5/19/2021,n/a,5.0,1.8083399999999998,1.0,0.8083399999999998,165.38,101.92,63.459999999999994,91.45399268942788,78.50656901798749,101.92,10.466007310572124,,10.466007310572124,10.466007310572124
890,TSLA,Tesla,buy,0.201565,992.24,200.0,0.0,4/25/2022,4/25/2022,Active,5.0,4/14/2022,n/a,3.0,0.5041800000000001,0.0,0.5041800000000001,500.0,0.0,500.0,991.710397318418,991.7093101670037,0.0,0.0,,47.51028865000001,0.0
891,NVO,Novo Nordisk,buy,1.0,111.65,111.65,0.0,4/25/2022,4/25/2022,Active,1.0,4/19/2022,n/a,2.0,2.0,0.0,2.0,226.59,0.0,226.59,113.295,113.295,0.0,0.0,,0.0,0.0
892,APA,APA Corporation,sell,0.416726,37.27,15.53,0.0,4/25/2022,4/25/2022,Active,1.0,4/11/2022,n/a,1.0,2.416726,1.416726,1.0000000000000002,100.0,58.480000000000004,41.519999999999996,41.38,41.51999999999999,41.27924384814001,-0.1427438599999995,,-0.1427438599999995,-1.7127438599999998
893,APA,APA Corporation,sell,1.0,37.65,37.65,0.0,4/25/2022,4/25/2022,Inactive,1.0,4/11/2022,4/25/2022,1.0,2.416726,2.4167259999999997,2.220446049250313e-16,100.0,96.13,3.8699999999999974,41.38,41.51999999999999,39.777524642843254,-3.8727438600000035,,-3.8727438600000035,-3.730000000000004
894,FANG,Diamondback Energy,buy,0.284514,121.82,34.66,0.0,4/25/2022,4/25/2022,Active,1.0,3/21/2022,n/a,2.0,1.0,0.0,1.0,134.66,0.0,134.66,134.6629737,134.66,0.0,0.0,,0.0,0.0
895,MTDR,Matador Resources,sell,2.0,48.36,96.72,0.0,4/25/2022,4/25/2022,Active,1.0,3/25/2022,n/a,2.0,3.692219,2.0,1.6922190000000001,205.9,96.72,109.18,55.76875117104376,64.51883591899157,48.36,-14.817502342087522,,-14.817502342087522,-14.817502342087522
896,PXD,Pioneer Natural Resources,buy,1.0,230.99,230.99,0.0,4/25/2022,4/25/2022,Active,1.0,4/25/2022,n/a,1.0,1.0,0.0,1.0,230.99,0.0,230.99,230.99,230.99,0.0,0.0,0.0,,
897,TSM,Taiwan Semiconductor Manufacturing,sell,1.0,94.76,94.76,0.0,4/25/2022,4/26/2022,Inactive,2.0,4/14/2022,4/26/2022,1.0,1.0,1.0,0.0,99.22,94.76,4.459999999999994,99.22,99.22,94.76,-4.459999999999994,,-3.900124870000009,-4.459999999999994
898,SHEL,Shell,sell,2.0,53.12,106.24,0.0,4/25/2022,4/26/2022,Active,1.0,4/12/2022,n/a,3.0,4.0,2.0,2.0,226.37,106.24,120.13000000000001,56.595,60.065000000000005,53.12,-6.950000000000003,,-6.950000000000003,-6.950000000000003
899,RTX,Raytheon Technologies,sell,1.0,97.07,97.07,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/18/2022,4/26/2022,1.0,1.0,1.0,0.0,104.21,97.07,7.140000000000001,104.21,104.21,97.07,-7.140000000000001,,-7.140000000000001,-7.140000000000001
900,HAL,Halliburton,sell,1.0,35.21,35.21,0.0,4/25/2022,4/26/2022,Active,1.0,4/11/2022,n/a,2.0,3.058624,3.0,0.05862400000000001,120.0,116.15,3.8500000000000014,39.23831597803457,65.67276200873364,38.71666666666667,-1.5649479341037136,,-1.5649479341037136,-4.02831597803457
901,SHEL,Shell,sell,2.0,52.99,105.98,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/12/2022,4/26/2022,3.0,4.0,4.0,0.0,226.37,212.22,14.150000000000006,56.595,60.065000000000005,53.055,-14.159999999999997,,-14.159999999999997,-7.209999999999994
902,RJF,Raymond James,sell,1.0,102.07,102.07,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/18/2022,4/26/2022,1.0,1.0,1.0,0.0,110.67,102.07,8.600000000000009,110.67,110.67,102.07,-8.600000000000009,,-8.600000000000009,-8.600000000000009
903,DVN,Devon Energy,sell,1.0,56.63,56.63,0.0,4/25/2022,4/26/2022,Active,1.0,3/21/2022,n/a,1.0,1.632399,1.0,0.6323989999999999,100.0,56.63,43.37,61.26,68.58012109443564,56.63,-4.6299999999999955,,-4.6299999999999955,-4.6299999999999955
904,MTDR,Matador Resources,sell,1.0,50.91,50.91,0.0,4/25/2022,4/26/2022,Active,1.0,3/25/2022,n/a,2.0,3.692219,3.0,0.6922190000000001,205.9,147.63,58.27000000000001,55.76875117104376,84.17856198688565,49.21,-19.676253513131286,,-19.676253513131286,-4.858751171043764
905,HZNP,Horizon Therapeutics,sell,1.0,105.58,105.58,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/11/2022,4/26/2022,1.0,1.0,1.0,0.0,113.34,105.58,7.760000000000005,113.34,113.34,105.58,-7.760000000000005,,-7.760000000000005,-7.760000000000005
906,EW,Edwards Lifesciences,sell,1.0,117.5,117.5,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/11/2022,4/26/2022,1.0,1.0,1.0,0.0,120.91,117.5,3.4099999999999966,120.91,120.91,117.5,-3.4099999999999966,,-3.4099999999999966,-3.4099999999999966
907,FANG,Diamondback Energy,sell,1.0,125.55,125.55,0.0,4/25/2022,4/26/2022,Inactive,1.0,3/21/2022,4/26/2022,2.0,1.0,1.0,0.0,134.66,125.55,9.11,134.6629737,134.66,125.55,-9.112973700000012,,-9.112973700000012,-9.112973700000012
908,CHKP,Check Point Software Technologies,sell,1.0,136.11,136.11,0.0,4/25/2022,4/26/2022,Inactive,1.0,4/14/2022,4/26/2022,1.0,1.0,1.0,0.0,142.6,136.11,6.489999999999981,142.6,142.6,136.11,-6.489999999999981,,-6.489999999999981,-6.489999999999981
909,WMT,Walmart,sell,1.0,154.96,154.96,0.0,4/25/2022,4/27/2022,Inactive,1.0,4/11/2022,4/27/2022,1.0,1.0,1.0,0.0,156.54,154.96,1.579999999999984,156.54,156.54,154.96,-1.579999999999984,,-1.579999999999984,-1.579999999999984
910,NVO,Novo Nordisk,sell,2.0,107.96,215.92,0.0,4/25/2022,4/28/2022,Inactive,1.0,4/19/2022,4/28/2022,2.0,2.0,2.0,0.0,226.59,215.92,10.670000000000016,113.295,113.295,107.96,-10.670000000000016,,-10.670000000000016,-10.670000000000016
911,TSLA,Tesla,buy,0.12055,829.53,100.0,0.0,4/28/2022,4/28/2022,Active,5.0,4/14/2022,n/a,4.0,0.6247300000000001,0.0,0.6247300000000001,600.0,0.0,600.0,960.4155228978918,960.41489923647,0.0,0.0,,47.51028865000001,0.0
912,TGT,Target,buy,0.3,233.83,70.15,0.0,4/28/2022,4/28/2022,Active,1.0,3/22/2021,n/a,8.0,2.000102,0.0,2.000102,437.25,0.0,437.25,218.61315018434058,218.6138506936146,0.0,0.0,,0.0,0.0
913,EOG,EOG Resources,buy,2.0,113.82,227.64,0.0,4/28/2022,4/28/2022,Active,2.0,4/28/2022,n/a,1.0,2.0,0.0,2.0,227.64,0.0,227.64,113.82,113.82,0.0,0.0,,-6.107713730000014,0.0
914,PFE,Pfizer,buy,3.0,49.99,149.97,0.0,4/28/2022,4/28/2022,Active,1.0,4/28/2022,n/a,1.0,3.0,0.0,3.0,149.97,0.0,149.97,49.99,49.99,0.0,0.0,0.0,,
915,MOS,Mosaic Co.,buy,2.0,65.03,130.05,0.0,4/28/2022,4/28/2022,Active,1.0,4/28/2022,n/a,1.0,2.0,0.0,2.0,130.05,0.0,130.05,65.03,65.03,0.0,0.0,0.0,,
916,APA,APA Corporation,buy,3.0,40.73,122.19,0.0,4/28/2022,4/28/2022,Active,2.0,4/28/2022,n/a,1.0,3.0,0.0,3.0,122.19,0.0,122.19,40.73,40.73,0.0,0.0,,-3.8727438600000035,0.0
917,CVX,Chevron,buy,1.0,160.54,160.54,0.0,4/28/2022,4/28/2022,Active,1.0,4/11/2022,n/a,2.0,2.0,0.0,2.0,328.86,0.0,328.86,164.43,164.43,0.0,0.0,,0.0,0.0
918,INTC,Intel,sell,0.051989,46.74,2.43,0.0,4/28/2022,4/28/2022,Inactive,1.0,3/23/2022,4/28/2022,2.0,3.0519890000000003,3.051989,2.8449465006019636e-16,150.0,147.31,2.6900000000000044,49.6826246567217,98.4823712708453,48.266873130932,-2.6956087700000038,,-2.6956087700000038,-0.15298411327830436
919,OXY,Occidental Petroleum,buy,3.0,56.64,169.92,0.0,4/28/2022,4/28/2022,Active,2.0,4/28/2022,n/a,1.0,3.0,0.0,3.0,169.92,0.0,169.92,56.64,56.64,0.0,0.0,,1.3200000000000003,0.0
920,ISRG,Intuitive Surgical,sell,0.205321,243.52,50.0,0.0,4/28/2022,4/28/2022,Active,1.0,7/16/2021,n/a,4.0,0.424003,0.205321,0.21868200000000002,209.0,50.0,159.0,492.91919830755916,727.0831618514555,243.52,-51.20689279570635,,-51.20689279570635,-51.20689279570635
921,ZI,ZoomInfo Technologies,sell,1.074684,49.54,53.24,0.0,4/28/2022,4/28/2022,Inactive,1.0,5/25/2021,4/28/2022,10.0,9.074684000000001,9.074684,4.440892098500626e-16,553.25,534.84,18.409999999999975,61.39279158713726,66.67076089343468,58.937572411336866,-18.42254355,,-18.42254355,-12.73800547403102
922,LITE,Lumentum,sell,0.505254,83.05,41.96,0.0,4/28/2022,4/28/2022,Inactive,2.0,12/14/2021,4/28/2022,1.0,0.505254,0.505254,0.0,50.0,41.96,8.04,98.96,98.96,83.05,-8.038591139999998,,-9.368591139999996,-8.038591139999998
923,HES,Hess,sell,0.000434,115.21,0.05,0.0,4/28/2022,4/28/2022,Inactive,1.0,4/11/2022,4/28/2022,2.0,1.000434,1.000434,4.548228113576691e-17,112.0,113.97,-1.9700000000000017,111.95498273749193,-4423.9631336400935,113.92055961712617,1.9664299399999985,,1.9664299399999985,0.0014126774919284988
924,MKC,McCormick,buy,0.19166,103.62,19.86,0.0,4/28/2022,4/28/2022,Active,1.0,5/19/2021,n/a,6.0,1.9999999999999998,1.0,0.9999999999999998,185.24,101.92,83.32,93.78572965057214,83.32000000000001,101.92,10.466007310572124,,10.466007310572124,0.0
925,TSCO,Tractor Supply,sell,0.330032,209.4,69.11,0.0,4/28/2022,4/28/2022,Inactive,1.0,10/26/2021,4/28/2022,6.0,1.330032,1.330032,1.1102230246251565e-16,285.49,283.76,1.730000000000004,214.64972625470665,214.64585252339162,213.34727344905986,-1.7323039099999873,,-1.7323039099999873,-1.7325776552933432
926,MTDR,Matador Resources,sell,0.692219,50.59,35.02,0.0,4/28/2022,4/28/2022,Inactive,1.0,3/25/2022,4/28/2022,2.0,3.692219,3.692219,1.1102230246251565e-16,205.9,182.65,23.250000000000007,55.76875117104376,84.17856198688565,49.46872306599364,-23.261083470000024,,-23.261083470000024,-3.5848299568687385
927,SPLK,Splunk,sell,0.368882,127.01,46.85,0.0,4/28/2022,4/28/2022,Inactive,1.0,6/23/2021,4/28/2022,6.0,1.3688819999999997,1.368882,-2.7755575615628914e-16,190.0,181.66,8.339999999999996,138.7985694749438,149.61423978399608,132.7080806234577,-8.337160560000019,,-8.337160560000019,-4.348591085056218
928,TSLA,Tesla,buy,0.055964,893.43,50.0,0.0,4/28/2022,4/28/2022,Active,5.0,4/14/2022,n/a,5.0,0.6806940000000001,0.0,0.6806940000000001,650.0,0.0,650.0,954.9082350365949,954.9077852897188,0.0,0.0,,47.51028865000001,0.0
929,AMZN,Amazon,buy,0.019157,2610.01,50.0,0.0,4/28/2022,4/28/2022,Active,1.0,5/25/2021,n/a,7.0,0.242905,0.067299,0.175606,770.0,230.0,540.0,3128.463945448335,3075.0657722401284,3417.5817882880874,9.37684687440031,,9.37684687440031,0.0
930,MOS,Mosaic Co.,sell,2.0,65.06,130.12,0.0,4/28/2022,4/29/2022,Inactive,1.0,4/28/2022,4/29/2022,1.0,2.0,2.0,0.0,130.05,130.12,-0.06999999999999318,65.03,65.03,65.06,0.060000000000002274,,0.060000000000002274,0.060000000000002274
931,CVX,Chevron,sell,1.0,158.08,158.08,0.0,4/27/2022,4/29/2022,Active,1.0,4/11/2022,n/a,2.0,2.0,1.0,1.0,328.86,158.08,170.78,164.43,170.78,158.08,-6.349999999999994,,-6.349999999999994,-6.349999999999994
932,TQQQ,ProShares UltraPro QQQ,buy,2.0,36.57,73.14,0.0,4/29/2022,4/29/2022,Active,4.0,4/29/2022,n/a,1.0,2.0,0.0,2.0,73.14,0.0,73.14,36.57,36.57,0.0,0.0,,-15.20476395,0.0
933,TQQQ,ProShares UltraPro QQQ,sell,2.0,36.6,73.2,0.0,4/29/2022,4/29/2022,Inactive,4.0,4/29/2022,4/29/2022,1.0,2.0,2.0,0.0,73.14,73.2,-0.060000000000002274,36.57,36.57,36.6,0.060000000000002274,,-15.144763949999998,0.060000000000002274
934,AMZN,Amazon,buy,0.040294,2481.76,100.0,0.0,5/3/2022,5/3/2022,Active,1.0,5/25/2021,n/a,8.0,0.28319900000000003,0.067299,0.2159,870.0,230.0,640.0,3007.7678417989828,2964.3353404353866,3417.5817882880874,9.37684687440031,,9.37684687440031,0.0
935,AMZN,Amazon,buy,0.020012,2498.5,50.0,0.0,5/3/2022,5/3/2022,Active,1.0,5/25/2021,n/a,9.0,0.303211,0.067299,0.235912,920.0,230.0,690.0,2964.5675465614313,2924.8194241920714,3417.5817882880874,9.37684687440031,,9.37684687440031,0.0
936,TQQQ,ProShares UltraPro QQQ,buy,3.0,38.36,115.07,0.0,5/4/2022,5/4/2022,Active,5.0,5/4/2022,n/a,1.0,3.0,0.0,3.0,115.07,0.0,115.07,38.36,38.36,0.0,0.0,,-15.144763949999998,0.0
937,TQQQ,ProShares UltraPro QQQ,sell,3.0,37.85,113.55,0.0,5/4/2022,5/4/2022,Inactive,5.0,5/4/2022,5/4/2022,1.0,3.0,3.0,0.0,115.07,113.55,1.519999999999996,38.36,38.36,37.85,-1.529999999999994,,-16.674763949999992,-1.529999999999994
